2021-03-03,50.0,102.0,84.0,-0.05079097,88.0,38.027,0.0026036152,4.5781,-0.052182917,-0.04595501,47.0,-0.16308327,112.0,0.030737737,57.0,103.0,-0.09709036,15.779,30.124,86.519
2021-03-04,40.0,0.02529218,72.0,-0.0077650817,76.0,23.91,197.0,0.09590404,-0.007436721,29.0,37.0,21.957,71.0,0.056197166,46.0,75.0,-0.009920074,11.067,23.605,0.04069715
2021-03-05,0.044516277,0.041793358,66.0,76.0,68.0,18.354,-0.06427374,5.168,0.0086500505,18.0,32.0,12.602,46.0,34.0,42.0,67.0,83.0,10.075,18.483,-0.022848
2021-03-06,24.0,62.0,58.0,-0.03117631,63.0,14.276,105.0,4.4416,22.0,13.0,28.0,12.08,32.0,29.0,37.0,57.0,66.0,0.10114826,22.561,0.01656675
2021-03-07,0.070795864,48.0,47.0,54.0,58.0,-0.015460944,61.0,4.6573,15.0,11.0,0.103791855,12.516,24.0,27.0,33.0,42.0,55.0,8.2079,18.995,23.148
2021-03-08,15.0,35.0,36.0,38.0,54.0,0.04667836,33.0,0.044778123,10.0,9.0,0.10676845,9.4896,19.0,24.0,28.0,0.057829842,45.0,0.11056122,15.006,0.07347559
2021-03-09,13.0,0.11896845,0.08166672,23.0,0.06461855,18.505,23.0,0.064465865,9.0,0.06904049,0.10738821,9.282201,16.0,0.10431077,24.0,34.0,36.0,9.603,12.131999,0.077047125
2021-03-10,14.0,23.0,24.0,21.0,0.0652566,17.721,22.0,0.06660519,12.0,8.0,0.098721996,9.1678,15.0,20.0,23.0,31.0,31.0,9.2081,11.01,148.01
2021-03-11,0.08798539,0.10100576,22.0,21.0,43.0,0.06340221,-0.03879842,0.7027,18.0,8.0,0.099488564,11.095,14.0,18.0,28.0,42.0,57.0,9.1984,13.399,87.883
2021-03-12,16.0,0.10395215,19.0,20.0,39.0,0.06795435,24.0,0.0,25.0,8.0,0.10170053,7.926,-0.02708053,15.0,43.0,50.0,0.092031226,0.0948752,14.363001,0.09534301
2021-03-13,17.0,22.0,0.047594562,22.0,35.0,15.281999,26.0,0.0,31.0,8.0,0.10331439,5.298,13.0,13.0,49.0,48.0,0.08610231,14.304,9.6794,24.425
2021-03-14,18.0,22.0,0.055706546,24.0,0.054875493,18.604334,27.0,0.02336769,37.0,8.0,17.0,7.0422,12.0,11.0,46.0,46.0,54.0,8.5562,0.03894205,25.034998
2021-03-15,19.0,22.0,0.060023334,25.0,28.0,16.053,0.015036949,3.2509,0.036334027,8.0,16.0,11.736733,12.0,9.0,42.0,44.0,47.0,9.4162,8.7995,23.303
2021-03-16,0.067250215,22.0,14.0,25.0,22.0,0.07781353,0.071952544,3.9422,0.031032914,7.0,0.10388645,4.851,21.0,9.0,40.0,42.0,0.092868365,0.09624096,0.050641622,18.724
2021-03-17,25.0,31.0,17.0,-0.01747224,21.0,6.5146003,4.1625153e-05,2.0505,42.0,-0.019065512,16.0,6.7159,-0.06104419,0.015894849,-0.016822921,43.0,37.0,0.096042365,7.1197,21.768
2021-03-18,29.0,167.0,24.0,0.011957382,0.07570139,15.690999,0.029620819,3.0637,134.0,195.0,136.0,15.883,0.044392396,168.0,116.0,-0.16285574,33.0,0.11067787,0.05795178,-0.011573619
2021-03-19,32.0,-0.20824067,321.0,153.0,24.0,8.458,23.0,2.0366,465.0,438.0,201.0,-0.68522906,423.0,506.0,243.0,289.0,-0.035408262,9.1264,0.10132092,0.059968885
2021-03-20,-0.23089425,-0.22396427,347.0,-0.93322295,24.0,0.07903022,22.0,4.0622,389.0,189.0,84.0,133.145,245.0,0.045686156,103.0,-0.5402511,290.0,22.546,18.742,-0.21364892
2021-03-21,-0.14589512,237.0,266.0,287.0,0.11250212,12.874,21.0,2.385525,-0.20122862,93.0,0.10892907,42.324,-0.2887646,153.0,-0.22022302,217.0,-0.56958354,11.965,15.335667,330.48
2021-03-22,51.0,224.0,234.0,216.0,0.110691436,0.10358003,-0.2528703,2.5173,77.0,51.0,25.0,33.951668,-0.2046801,101.0,37.0,151.0,296.0,9.1205,13.240001,164.14
2021-03-23,-0.13760066,-0.12069861,195.0,188.0,23.0,15.7960005,18.0,2.0148,48.0,-0.07202406,11.0,0.03533141,63.0,66.0,29.0,107.0,232.0,0.11888218,17.301,-0.12554657
2021-03-24,82.0,140.0,141.0,148.0,23.0,0.06544883,18.0,-0.10634172,39.0,27.0,0.13595738,10.169,0.066882595,45.0,26.0,-0.13283734,177.0,7.8454995,9.7493,110.38999
2021-03-25,173.0,122.0,-0.2521798,101.0,22.0,22.784002,19.0,1.992,34.0,25.0,8.0,8.7227,-0.04068479,34.0,25.0,72.0,138.0,6.4599,10.678,63.923
2021-03-26,-0.10592926,109.0,140.0,220.0,81.0,222.12,-0.4608654,1.7605,241.0,141.0,207.0,121.01249,477.0,88.0,192.0,-0.4462253,131.0,223.89333,412.915,170.45
2021-03-27,206.0,101.0,196.0,314.0,0.026382646,64.031,167.0,81.025,266.0,144.0,124.0,-0.6018811,470.0,-0.030444758,-0.08861997,151.0,223.0,71.162,148.195,148.59
2021-03-28,142.0,195.0,-0.48382115,263.0,229.0,124.85,261.0,9.2226,-0.07319261,-0.08229093,44.0,0.021248147,-0.14000455,128.0,-0.09046402,132.0,-0.23788528,0.018382298,67.476,108.61001
2021-03-29,105.0,-0.11796824,173.0,219.0,243.0,94.719,175.0,94.75475,98.0,74.0,34.0,30.631332,175.0,-0.0005739361,-0.0662492,109.0,-0.07510329,50.913,0.04497909,0.14699048
2021-03-30,76.0,107.0,-0.2375495,166.0,181.0,76.254,129.0,9.5108,73.0,56.0,0.14197727,18.111,0.07373898,74.0,92.0,-0.17220502,170.0,28.15,35.268,187.93
2021-03-31,0.08650329,75.0,-0.049917128,118.0,152.0,-0.06027552,-0.114998795,6.02,-0.034255523,45.0,0.1349658,0.018176066,69.0,51.0,56.0,90.0,130.0,19.676,30.124,95.736
